chrom	pos	cn	baf
5	1	0.964797737555261	0.9299738935258591
5	113533	0.8113980389465614	0.9468194551604308
5	227065	1.01315682329888	0.03063382860921236
5	340598	0.8362320419923168	0.913831387497199
5	454130	1.1286924660667348	0.07291106524021115
5	567662	0.9889633092358974	0.10123383322526044
5	681195	0.9313823612116872	0.08193715985221753
5	794727	1.1392671193667745	0.9599514824558395
5	908259	0.8761781386930279	0.030754146717921038
5	1021792	0.9102780512997595	0.04139243827451783
5	1135324	0.7804904005562026	0.9817106378140198
5	1248857	1.1571407565199332	0.8815553969892975
5	1362389	1.2247438835911837	0.9391021932681844
5	1475921	0.7991687226169529	0.972023477592328
5	1589454	0.9021073071260001	0.015851588534464937
5	1702986	1.0083776297809661	0.9627016485273661
5	1816518	0.9381167035589617	0.06130967812297073
5	1930051	0.9962421992628522	0.9063700270921252
5	2043583	0.9858882469947631	0.052609343304288056
5	2157116	1.0489062232213966	0.03147664195995445
5	2270648	0.8846841407255264	0.9624829602765059
5	2384180	1.0231191580293093	0.9700936605767378
5	2497713	0.8660647092508963	0.9619681680131945
5	2611245	0.9505770500762112	0.05217776972729293
5	2724777	0.7915898406987975	0.05866613817267722
5	2838310	0.9514542170258118	0.01471804733251992
5	2951842	0.931271490051043	0.9490774464841033
5	3065374	1.1132295228086395	0.9261055025983398
5	3178907	0.9928887913216479	0.08094616260461153
5	3292439	1.014700387972458	0.9704971446794431
5	3405972	0.9973057565803382	0.9704120405035961
5	3519504	0.7445069386712941	1.0
5	3633036	0.7603664487793999	0.040100676055989576
5	3746569	0.9617586839943034	0.9335297794336744
5	3860101	1.0334271985808567	0.039391918512276754
5	3973633	0.9718161768735866	0.0019329077648539278
5	4087166	0.8963129230079859	0.9042925063746198
5	4200698	0.9711624256761157	0.9686330902690433
5	4314231	0.9607497359146726	0.9081457960722851
5	4427763	1.0934803898658847	0.9177526230496982
5	4541295	1.0867623978238967	0.04694840368685124
5	4654828	0.9335902566827635	0.03763317191787004
5	4768360	0.9940090895380947	0.976569570733882
5	4881892	1.0331439143430892	0.9518138391500448
5	4995425	1.0509573274528816	0.02604593962483406
5	5108957	1.1983117708948532	0.07914899029229241
5	5222489	0.9966222842390061	0.9718637415451634
5	5336022	1.1402493765047823	0.007670496872783067
5	5449554	0.8607900306827676	0.957567999339801
5	5563087	0.9234791410539147	0.028547696312445595
5	5676619	0.7437010699586366	0.027756866215995008
5	5790151	1.0181567848011683	0.10608543983937534
5	5903684	1.07770287458306	0.053728141653553683
5	6017216	0.6933537868304281	0.9434738453445816
5	6130748	1.0225943641109008	0.9525485367588685
5	6244281	1.0725052416678214	0.9762272078848787
5	6357813	1.0656685115606128	0.9289518657213967
5	6471346	0.8564966655958424	0.03407450091676999
5	6584878	1.0927743967710697	0.9697001437443897
5	6698410	1.0011165396862478	0.9045083212852889
5	6811943	1.070924514269982	0.07972315522727878
5	6925475	0.9848970530983566	0.9018446079552932
5	7039007	1.0457244840466553	0.9426269957427377
5	7152540	1.1331082960048933	0.0020350138049798697
5	7266072	0.9755173535077102	0.018312450141969756
5	7379604	1.034092577067605	0.08893000575814863
5	7493137	1.1499722434308148	0.08133373621504167
5	7606669	0.984012380222829	0.08453966899334317
5	7720202	0.8649524601498582	0.006530351493847883
5	7833734	1.0811251748987194	0.9184683152539501
5	7947266	1.1721853132731248	0.9601961770649339
5	8060799	1.1546540215381074	0.07145952470538049
5	8174331	1.0857985319594647	0.026014589447041304
5	8287863	0.7187010899089898	0.9326323585236823
5	8401396	0.9237000727604426	0.916059570618241
5	8514928	0.9298479414809436	0.09974735871744628
5	8628461	1.0053842070193744	0.9357513260283945
5	8741993	1.2025917801328805	0.9509387691083829
5	8855525	0.8703350039731365	0.052509338066678866
5	8969058	1.2690642506315717	0.08316861360421432
5	9082590	0.954120644407091	0.9214260030610277
5	9196122	0.9079718423831866	0.08504782502678465
5	9309655	1.1014245654774146	0.01163837853134931
5	9423187	1.110916512018895	0.9849716077333317
5	9536719	1.077993629322848	0.0
5	9650252	0.9076653439832794	0.04686333044395691
5	9763784	1.0602433753286886	0.9987631166510867
5	9877317	0.8759730707319211	0.9709176832473696
5	9990849	0.904330496322375	0.06263726865923751
5	10104381	0.9886155803074891	0.9185475457512748
5	10217914	0.9016043680118677	0.027955962674949323
5	10331446	1.1263297897454358	0.9903318746309347
5	10444978	0.9306198961708483	0.06417018473770947
5	10558511	0.9735452538062681	0.07670747741001696
5	10672043	0.8943762061991181	0.9522138143744222
5	10785576	1.1245131773705999	0.9415480554795954
5	10899108	0.9200647630780369	0.07299984891426299
5	11012640	1.1370413323293704	0.057780591033679135
5	11126173	1.1282252302338702	0.9449011999673587
5	11239705	0.9464870858865702	0.007579788303758009
5	11353237	1.0035601369913218	0.9786172489195872
5	11466770	0.9431549228118459	0.06320078934918157
5	11580302	1.0654866394308373	0.9318121385255643
5	11693835	0.976663442640532	0.9853775820238415
5	11807367	0.9499023203472682	0.05731437497199878
5	11920899	1.0055414995888057	0.05790196517285235
5	12034432	0.8101341083768947	0.07651686728734511
5	12147964	0.9908982106233906	0.970061198609159
5	12261496	1.0779534364167256	0.9588102343739253
5	12375029	1.0165665256313403	0.94434244839365
5	12488561	1.114198787886984	1.0
5	12602093	0.9547242294567069	0.027985975374079618
5	12715626	0.9448851145208496	0.9723791551698223
5	12829158	0.8659217195228601	0.04748422500883024
5	12942691	0.9513106115741529	0.963641408823895
5	13056223	1.2359071149957244	0.9870026995511081
5	13169755	1.0330652038223742	0.9406526471909362
5	13283288	0.9297356541042135	0.9680550902640099
5	13396820	0.8792629674319521	0.9579667184152931
5	13510352	0.8081763129080893	0.9307609551716505
5	13623885	0.9003527716711218	0.08774296996157628
5	13737417	1.091103221024637	0.9713356338702167
5	13850950	0.9487561872109644	0.03696350205464999
5	13964482	0.8850193902228914	0.9831078133171424
5	14078014	0.8982179459158911	0.02505741049780906
5	14191547	1.0779376959927918	0.949131972113446
5	14305079	0.9902484309542047	0.9371232849633165
5	14418611	0.9247354702947869	0.9725393596705997
5	14532144	0.9629933956534514	0.03560949933400606
5	14645676	1.2647059750656913	0.9727544935088313
5	14759208	1.1463547689046774	0.967833804277671
5	14872741	1.1762350395603818	0.03874252557760487
5	14986273	0.7897475265244343	0.10489152774368912
5	15099806	0.9818677266595671	0.027642960508296087
5	15213338	0.922625308101894	0.9077295774182972
5	15326870	1.0652608235000616	0.07568297410006072
5	15440403	1.127176825414264	0.0
5	15553935	1.0391711455504047	0.9947545047899191
5	15667467	0.895303594880865	0.953052616295791
5	15781000	0.9206783994403317	0.007190447755842905
5	15894532	1.0744685039359425	0.021546064925678902
5	16008065	1.0864087807851313	0.9009773397345495
5	16121597	1.0169142846924886	0.06148648858110632
5	16235129	1.0155749103267484	0.010192574870232306
5	16348662	1.006014704292226	0.0650626709208785
5	16462194	1.0322915869296676	0.9408552754563927
5	16575726	1.0859153170206175	0.03573907579363722
5	16689259	1.0756198848683836	0.06528037900584785
5	16802791	1.00283025206601	0.9687053398888427
5	16916323	0.9941140699207197	0.9843740861613636
5	17029856	0.9895242029116291	0.9309866499130814
5	17143388	0.9063603226960283	0.04910571612017213
5	17256921	0.9048366220801902	0.030940186024057726
5	17370453	1.0652747529763733	0.9548896242664038
5	17483985	0.9144557336326523	0.026651309441896098
5	17597518	1.0976720641495628	0.037277098084984514
5	17711050	0.9938388746757247	0.9374299847068681
5	17824582	1.0983514310122195	0.05880082832081637
5	17938115	1.0764350564265768	0.9500886490170373
5	18051647	1.1011515909726493	0.9651890481730616
5	18165180	0.9428361092197753	0.9467901025356225
5	18278712	1.049067934057485	0.03260741999571602
5	18392244	1.0885465587458036	0.055738486917724234
5	18505777	1.8138407960720682	0.28270176178533074
5	18619309	2.2042032137058634	0.9536743070082889
5	18732841	2.271914365533689	0.29443136862309643
5	18846374	2.1136745953397376	0.7375221678410022
5	18959906	2.096705691455599	0.04874238506283365
5	19073438	2.0706510316951423	0.1763603246260641
5	19186971	1.9611879989975929	0.3229254273517816
5	19300503	1.9867795746477779	0.9036174299523184
5	19414036	2.1157285874432636	0.19852053028323868
5	19527568	1.8832139366160292	0.750816164732923
5	19641100	1.872713970424505	0.15941830128731438
5	19754633	1.9523204973509003	0.5670776417403481
5	19868165	2.078750380987461	0.5809755840834413
5	19981697	1.896087661007096	0.6276925949707187
5	20095230	1.9729500719699171	0.2617213507329499
5	20208762	1.987198927513759	0.15855758779929086
5	20322295	1.8785756913638652	0.8843412640375752
5	20435827	1.7072278499857136	0.5677667006732078
5	20549359	1.8768184952697435	0.2490824258124017
5	20662892	2.0313063820780033	0.373982317359894
5	20776424	2.058337216193297	0.1281055667007738
5	20889956	2.0593235580633684	0.47439105699663797
5	21003489	2.0731486873811766	0.44129711320154263
5	21117021	1.9248326119355066	0.13656132536952928
5	21230553	1.8991269050015376	0.3925916280295875
5	21344086	2.0450069605821026	0.6078350099431296
5	21457618	1.974589991571567	0.9127621683442909
5	21571151	2.108849434705532	0.7329967885030335
5	21684683	2.045764827720506	0.460905652297268
5	21798215	2.1540584675399463	0.7443789950499099
5	21911748	1.9441356434809285	0.28488080655919323
5	22025280	2.1281041100129414	0.6829672918783773
5	22138812	2.2441611076565984	0.01834379310341952
5	22252345	2.0064491073929154	0.04303097703781397
5	22365877	2.0599168012328923	0.5763258956560425
5	22479410	1.8883366053561814	0.2087213636843507
5	22592942	2.107286783105881	0.7317233045109062
5	22706474	2.135486980342916	0.62639421604255
5	22820007	1.9406656179120068	0.02932615487340374
5	22933539	2.0703391485289804	0.3796002569207246
5	23047071	2.0336567286613527	0.6248240755084977
5	23160604	2.0468942348331023	0.7064873368800594
5	23274136	2.0974423688918327	0.8582999697721917
5	23387669	2.062267941079938	0.3581920232471545
5	23501201	1.9833214608592589	0.8422461842409119
5	23614733	2.0999955626516167	0.2956247390167634
5	23728266	2.1334227307429536	0.0
5	23841798	1.9334966679176002	0.5935652300466437
5	23955330	1.999784104754411	0.2192701177084925
5	24068863	1.787756863373492	0.13010594014947546
5	24182395	2.0700317657037455	0.26470107243587093
5	24295927	2.1467741091517123	0.7776917520347487
5	24409460	1.9691245727012887	0.9381392501220164
5	24522992	2.0160123389401634	0.962180335060031
5	24636525	1.9735765118067272	0.31355960540550937
5	24750057	1.9539324531348963	0.47827349823510534
5	24863589	2.0278605544215913	0.7795170112279788
5	24977122	1.905890895316666	0.355669859186519
5	25090654	1.971766767626788	0.3808893796003313
5	25204186	1.8914538886272945	0.28265090602665016
5	25317719	2.070689190301961	0.5455493462932905
5	25431251	2.028708574432124	0.702414097033237
5	25544784	1.948251449913809	0.2913199343555697
