chrom	pos	cn	baf
X	1	0.9813377936429935	0.045910291123564914
X	97587	0.953868805897027	0.9938397609017988
X	195174	0.9825841884220207	0.854479491789795
X	292760	0.8114663280041235	0.9566262772135281
X	390347	0.7240421217813247	0.06121882566192236
X	487933	0.8607920767379591	0.017066574257818726
X	585520	0.8924440499853336	0.04587415057329415
X	683106	1.2257872030121308	0.0
X	780693	0.8365525216746403	0.9600157280257278
X	878279	1.0184990191946144	0.9677813602181754
X	975866	1.090782356912394	0.9534883295621369
X	1073453	0.8938556485241802	1.0
X	1171039	1.0170376685474016	0.04163059417058522
X	1268626	1.344924729580765	0.023745613948161694
X	1366212	1.0394156472903144	0.03398283459125284
X	1463799	0.7855322776854001	0.06201089911309405
X	1561385	1.1993512587642838	0.9728916512945147
X	1658972	1.1715172622904066	0.0
X	1756558	1.5166228756256503	0.026082754086925047
X	1854145	1.06086734005	0.051010507820449816
X	1951732	1.0793237436025132	1.0
X	2049318	1.111362419938465	0.9580551635676043
X	2146905	1.1333721535862555	0.0798567076718017
X	2244491	1.072572456873186	0.9717906403599178
X	2342078	1.0644753638329845	0.01761270722447139
X	2439664	1.4430530312061571	0.02105505386239949
X	2537251	1.0943110093906194	0.915718901446454
X	2634837	1.142593951442086	1.0
X	2732424	1.0085503068666053	0.04552779580854146
X	2830010	1.108285752370087	1.0
X	2927597	0.9681391908322948	0.028702299844455853
X	3025184	1.1041988678322252	0.05590271349999333
X	3122770	1.0487682120349062	0.015635950635025757
X	3220357	1.0285619901083196	0.9249706211712438
X	3317943	1.0502497386877345	0.04337085705989954
X	3415530	1.0617736563249252	0.0
X	3513116	0.9243597298457229	0.04527410683074386
X	3610703	1.0177375648205609	0.9570775495936287
X	3708289	1.1232461159355163	0.9543169985138891
X	3805876	1.036377004527736	0.028576182159142184
X	3903463	0.6778717326353443	0.04339097978975168
X	4001049	0.678790866696654	0.0
X	4098636	0.8259604141339842	0.041052759003964115
X	4196222	1.0977665302090145	0.0543286599564274
X	4293809	1.1259372336465512	0.012478725462895624
X	4391395	1.119337659397777	0.07243414228367795
X	4488982	1.1182368537008585	0.06359472555467433
X	4586568	1.225823388384778	1.0
X	4684155	1.2767892178155102	0.9000357696657263
X	4781741	0.7582953997915931	0.9558234073107132
